,answers,original,parrot_0,parrot_1,parrot_2
350,bbc,"[{'token': 'itv', 'score': 0.556}, {'token': 'it', 'score': 0.069}, {'token': 'mtv', 'score': 0.045}, {'token': 'bbc', 'score': 0.04}, {'token': 'abc', 'score': 0.039}, {'token': 'vh1', 'score': 0.023}, {'token': 'cbs', 'score': 0.02}, {'token': 'bravo', 'score': 0.019}, {'token': 'nbc', 'score': 0.018}, {'token': 'australia', 'score': 0.014}, {'token': 'rte', 'score': 0.014}, {'token': 'amazon', 'score': 0.007}, {'token': 'sky', 'score': 0.007}, {'token': 'fox', 'score': 0.006}, {'token': 'television', 'score': 0.005}]","[{'token': 'bbc', 'score': 0.806}, {'token': 'itv', 'score': 0.041}, {'token': 'uk', 'score': 0.032}, {'token': 'abc', 'score': 0.031}, {'token': 'cw', 'score': 0.012}, {'token': 'sky', 'score': 0.006}, {'token': 'children', 'score': 0.005}, {'token': 'charity', 'score': 0.005}, {'token': 'channel', 'score': 0.005}, {'token': 'who', 'score': 0.004}, {'token': 'nbc', 'score': 0.004}, {'token': 'show', 'score': 0.003}, {'token': 'vh1', 'score': 0.002}, {'token': 'mtv', 'score': 0.002}, {'token': 'wb', 'score': 0.002}]","[{'token': 'it', 'score': 0.425}, {'token': 'itv', 'score': 0.309}, {'token': 'mtv', 'score': 0.04}, {'token': 'abc', 'score': 0.034}, {'token': 'bbc', 'score': 0.025}, {'token': 'vh1', 'score': 0.019}, {'token': 'what', 'score': 0.018}, {'token': 'cbs', 'score': 0.012}, {'token': 'nbc', 'score': 0.011}, {'token': 'that', 'score': 0.01}, {'token': 'australia', 'score': 0.006}, {'token': 'rte', 'score': 0.005}, {'token': 'bravo', 'score': 0.003}, {'token': 'fox', 'score': 0.003}, {'token': 'disney', 'score': 0.003}]",
351,bbc,"[{'token': ',', 'score': 0.529}, {'token': 'of', 'score': 0.392}, {'token': 'for', 'score': 0.027}, {'token': 'bbc', 'score': 0.022}, {'token': '-', 'score': 0.002}, {'token': 'british', 'score': 0.002}, {'token': 'general', 'score': 0.002}, {'token': 'uk', 'score': 0.001}, {'token': 'northern', 'score': 0.001}, {'token': 'western', 'score': 0.001}, {'token': 'in', 'score': 0.001}, {'token': 'london', 'score': 0.001}, {'token': 'meridian', 'score': 0.001}, {'token': 'international', 'score': 0.001}, {'token': 'at', 'score': 0.001}]",,,
352,bbc,"[{'token': 'bbc', 'score': 0.891}, {'token': 'company', 'score': 0.035}, {'token': 'broadcaster', 'score': 0.006}, {'token': 'filmmakers', 'score': 0.004}, {'token': 'organisation', 'score': 0.003}, {'token': 'channel', 'score': 0.003}, {'token': 'producers', 'score': 0.003}, {'token': 'report', 'score': 0.003}, {'token': 'commission', 'score': 0.003}, {'token': 'corporation', 'score': 0.002}, {'token': 'network', 'score': 0.002}, {'token': 'studio', 'score': 0.001}, {'token': 'government', 'score': 0.001}, {'token': 'programme', 'score': 0.001}, {'token': 'panel', 'score': 0.001}]","[{'token': 'bbc', 'score': 0.777}, {'token': 'series', 'score': 0.158}, {'token': 'sky', 'score': 0.015}, {'token': ',', 'score': 0.01}, {'token': 'season', 'score': 0.008}, {'token': 'formula', 'score': 0.007}, {'token': 'studio', 'score': 0.005}, {'token': 'number', 'score': 0.002}, {'token': 'radio', 'score': 0.002}, {'token': 'and', 'score': 0.002}, {'token': 'tv', 'score': 0.002}, {'token': 'channel', 'score': 0.001}, {'token': 'screen', 'score': 0.001}, {'token': 'team', 'score': 0.001}, {'token': 'the', 'score': 0.001}]",,
353,bbc,"[{'token': 'bbc', 'score': 0.235}, {'token': 'british', 'score': 0.214}, {'token': 'later', 'score': 0.065}, {'token': '1970s', 'score': 0.051}, {'token': 'local', 'score': 0.049}, {'token': '1960s', 'score': 0.03}, {'token': 'uk', 'score': 0.027}, {'token': 'popular', 'score': 0.021}, {'token': '1950s', 'score': 0.021}, {'token': '1980s', 'score': 0.013}, {'token': 'contemporary', 'score': 0.011}, {'token': 'subsequent', 'score': 0.01}, {'token': 'german', 'score': 0.008}, {'token': 'national', 'score': 0.007}, {'token': 'scottish', 'score': 0.007}]","[{'token': 'later', 'score': 0.197}, {'token': 'television', 'score': 0.158}, {'token': 'bbc', 'score': 0.143}, {'token': 'tv', 'score': 0.103}, {'token': 'radio', 'score': 0.1}, {'token': 'similar', 'score': 0.048}, {'token': 'news', 'score': 0.04}, {'token': 'subsequent', 'score': 0.008}, {'token': 'local', 'score': 0.007}, {'token': 'different', 'score': 0.007}, {'token': 'popular', 'score': 0.006}, {'token': 'variety', 'score': 0.006}, {'token': 'magazine', 'score': 0.005}, {'token': 'nearby', 'score': 0.005}, {'token': 'rival', 'score': 0.004}]","[{'token': 'british', 'score': 0.204}, {'token': 'bbc', 'score': 0.189}, {'token': '1970s', 'score': 0.096}, {'token': 'later', 'score': 0.066}, {'token': '1960s', 'score': 0.044}, {'token': 'popular', 'score': 0.03}, {'token': '1950s', 'score': 0.029}, {'token': 'local', 'score': 0.022}, {'token': 'uk', 'score': 0.021}, {'token': '1980s', 'score': 0.021}, {'token': 'contemporary', 'score': 0.007}, {'token': '1976', 'score': 0.007}, {'token': 'satirical', 'score': 0.007}, {'token': 'granada', 'score': 0.007}, {'token': 'subsequent', 'score': 0.006}]",
354,bbc,"[{'token': 'bbc', 'score': 0.998}, {'token': 'uk', 'score': 0.002}, {'token': 'broadcaster', 'score': 0.0}, {'token': 'network', 'score': 0.0}, {'token': 'corporation', 'score': 0.0}, {'token': 'channel', 'score': 0.0}, {'token': 'british', 'score': 0.0}, {'token': 'nation', 'score': 0.0}, {'token': 'world', 'score': 0.0}, {'token': 'company', 'score': 0.0}, {'token': 'abc', 'score': 0.0}, {'token': 'organisation', 'score': 0.0}, {'token': 'britain', 'score': 0.0}, {'token': 'country', 'score': 0.0}, {'token': 'station', 'score': 0.0}]",,,
355,bbc,"[{'token': 'bbc', 'score': 0.828}, {'token': 'itv', 'score': 0.066}, {'token': 'rte', 'score': 0.02}, {'token': 'television', 'score': 0.018}, {'token': 'granada', 'score': 0.011}, {'token': 'sky', 'score': 0.01}, {'token': 'radio', 'score': 0.004}, {'token': 'eastenders', 'score': 0.004}, {'token': 'abc', 'score': 0.003}, {'token': 'tv', 'score': 0.003}, {'token': 'atv', 'score': 0.002}, {'token': 'cnn', 'score': 0.002}, {'token': 'scottish', 'score': 0.001}, {'token': 'weekday', 'score': 0.001}, {'token': 'cbs', 'score': 0.001}]","[{'token': 'bbc', 'score': 0.784}, {'token': 'itv', 'score': 0.084}, {'token': 'rte', 'score': 0.02}, {'token': 'granada', 'score': 0.018}, {'token': 'sky', 'score': 0.015}, {'token': 'television', 'score': 0.015}, {'token': 'eastenders', 'score': 0.005}, {'token': 'radio', 'score': 0.005}, {'token': 'abc', 'score': 0.004}, {'token': 'atv', 'score': 0.003}, {'token': 'tv', 'score': 0.003}, {'token': 'cnn', 'score': 0.003}, {'token': 'weekday', 'score': 0.002}, {'token': 'nbc', 'score': 0.001}, {'token': 'scottish', 'score': 0.001}]",,
356,bbc,"[{'token': 'bbc', 'score': 0.938}, {'token': 'channel', 'score': 0.029}, {'token': 'network', 'score': 0.008}, {'token': 'programme', 'score': 0.006}, {'token': 'station', 'score': 0.004}, {'token': 'company', 'score': 0.002}, {'token': 'corporation', 'score': 0.002}, {'token': 'broadcaster', 'score': 0.002}, {'token': 'abc', 'score': 0.001}, {'token': 'uk', 'score': 0.001}, {'token': 'organisation', 'score': 0.001}, {'token': 'show', 'score': 0.001}, {'token': 'department', 'score': 0.0}, {'token': 'service', 'score': 0.0}, {'token': 'independent', 'score': 0.0}]",,,
357,bbc,"[{'token': 'bbc', 'score': 0.292}, {'token': 'station', 'score': 0.275}, {'token': 'network', 'score': 0.171}, {'token': 'channel', 'score': 0.114}, {'token': 'itv', 'score': 0.034}, {'token': 'programme', 'score': 0.033}, {'token': 'abc', 'score': 0.014}, {'token': 'latter', 'score': 0.011}, {'token': 'company', 'score': 0.006}, {'token': 'show', 'score': 0.003}, {'token': 'corporation', 'score': 0.003}, {'token': 'service', 'score': 0.002}, {'token': 'sun', 'score': 0.002}, {'token': 'broadcaster', 'score': 0.002}, {'token': 'granada', 'score': 0.002}]","[{'token': 'itv', 'score': 0.335}, {'token': 'weekday', 'score': 0.105}, {'token': 'new', 'score': 0.055}, {'token': 'main', 'score': 0.054}, {'token': 'bbc', 'score': 0.046}, {'token': 'national', 'score': 0.032}, {'token': 'granada', 'score': 0.022}, {'token': 'first', 'score': 0.016}, {'token': 'nightly', 'score': 0.016}, {'token': 'evening', 'score': 0.013}, {'token': 'flagship', 'score': 0.012}, {'token': 'breakfast', 'score': 0.012}, {'token': 'local', 'score': 0.011}, {'token': 'later', 'score': 0.01}, {'token': 'sunday', 'score': 0.009}]","[{'token': 'itv', 'score': 0.334}, {'token': 'bbc', 'score': 0.203}, {'token': 'weekday', 'score': 0.099}, {'token': 'granada', 'score': 0.035}, {'token': 'breakfast', 'score': 0.024}, {'token': 'national', 'score': 0.023}, {'token': 'main', 'score': 0.018}, {'token': 'new', 'score': 0.017}, {'token': 'local', 'score': 0.011}, {'token': 'abc', 'score': 0.011}, {'token': 'flagship', 'score': 0.008}, {'token': 'sunrise', 'score': 0.006}, {'token': 'evening', 'score': 0.006}, {'token': 'afternoon', 'score': 0.005}, {'token': 'sunday', 'score': 0.005}]",
358,bbc,"[{'token': 'bbc', 'score': 0.399}, {'token': 'channel', 'score': 0.262}, {'token': 'station', 'score': 0.219}, {'token': 'programme', 'score': 0.026}, {'token': 'show', 'score': 0.022}, {'token': 'company', 'score': 0.008}, {'token': 'network', 'score': 0.008}, {'token': 'abc', 'score': 0.005}, {'token': 'itv', 'score': 0.003}, {'token': 'website', 'score': 0.003}, {'token': 'broadcaster', 'score': 0.002}, {'token': 'stations', 'score': 0.002}, {'token': 'magazine', 'score': 0.002}, {'token': 'uk', 'score': 0.002}, {'token': 'series', 'score': 0.001}]",,,
359,bbc,"[{'token': 'station', 'score': 0.687}, {'token': 'bbc', 'score': 0.17}, {'token': 'show', 'score': 0.012}, {'token': 'helm', 'score': 0.012}, {'token': 'independent', 'score': 0.008}, {'token': 'magazine', 'score': 0.006}, {'token': 'programme', 'score': 0.004}, {'token': 'venue', 'score': 0.004}, {'token': 'channel', 'score': 0.003}, {'token': 'site', 'score': 0.003}, {'token': 'radio', 'score': 0.003}, {'token': 'festival', 'score': 0.003}, {'token': 'club', 'score': 0.003}, {'token': 'company', 'score': 0.002}, {'token': 'mirror', 'score': 0.002}]","[{'token': 'station', 'score': 0.383}, {'token': 'helm', 'score': 0.249}, {'token': 'bbc', 'score': 0.223}, {'token': 'studio', 'score': 0.012}, {'token': 'times', 'score': 0.006}, {'token': 'club', 'score': 0.005}, {'token': 'independent', 'score': 0.005}, {'token': 'abc', 'score': 0.004}, {'token': 'magazine', 'score': 0.004}, {'token': 'site', 'score': 0.003}, {'token': 'festival', 'score': 0.003}, {'token': 'time', 'score': 0.003}, {'token': 'post', 'score': 0.003}, {'token': 'venue', 'score': 0.003}, {'token': 'academy', 'score': 0.003}]","[{'token': 'station', 'score': 0.361}, {'token': 'helm', 'score': 0.254}, {'token': 'bbc', 'score': 0.2}, {'token': 'studio', 'score': 0.019}, {'token': 'site', 'score': 0.006}, {'token': 'times', 'score': 0.006}, {'token': 'magazine', 'score': 0.006}, {'token': 'club', 'score': 0.005}, {'token': 'independent', 'score': 0.005}, {'token': 'festival', 'score': 0.004}, {'token': 'time', 'score': 0.004}, {'token': 'company', 'score': 0.004}, {'token': 'label', 'score': 0.004}, {'token': 'abc', 'score': 0.003}, {'token': 'post', 'score': 0.003}]",
360,ibm,"[{'token': 'apple', 'score': 0.354}, {'token': 'microsoft', 'score': 0.208}, {'token': 'google', 'score': 0.054}, {'token': 'intel', 'score': 0.037}, {'token': 'amazon', 'score': 0.036}, {'token': 'ibm', 'score': 0.03}, {'token': 'facebook', 'score': 0.026}, {'token': 'hp', 'score': 0.021}, {'token': 'disney', 'score': 0.015}, {'token': 'dell', 'score': 0.011}, {'token': 'oracle', 'score': 0.009}, {'token': 'adobe', 'score': 0.006}, {'token': 'motorola', 'score': 0.005}, {'token': 'mit', 'score': 0.005}, {'token': 'yahoo', 'score': 0.005}]",,,
361,bbc,"[{'token': 'bbc', 'score': 0.943}, {'token': 'independent', 'score': 0.006}, {'token': 'metro', 'score': 0.003}, {'token': 'guardian', 'score': 0.002}, {'token': 'midlands', 'score': 0.002}, {'token': 'archers', 'score': 0.001}, {'token': 'station', 'score': 0.001}, {'token': 'voice', 'score': 0.001}, {'token': 'arts', 'score': 0.001}, {'token': 'abc', 'score': 0.001}, {'token': 'network', 'score': 0.001}, {'token': 'edge', 'score': 0.001}, {'token': 'channel', 'score': 0.001}, {'token': 'today', 'score': 0.001}, {'token': 'weekend', 'score': 0.001}]","[{'token': '.', 'score': 0.911}, {'token': '|', 'score': 0.035}, {'token': ';', 'score': 0.022}, {'token': '!', 'score': 0.007}, {'token': 'bbc', 'score': 0.004}, {'token': '?', 'score': 0.003}, {'token': 'voice', 'score': 0.002}, {'token': '...', 'score': 0.001}, {'token': 'source', 'score': 0.0}, {'token': 'times', 'score': 0.0}, {'token': 'news', 'score': 0.0}, {'token': 'radio', 'score': 0.0}, {'token': 'metro', 'score': 0.0}, {'token': 'uk', 'score': 0.0}, {'token': 'real', 'score': 0.0}]",,
362,ibm,"[{'token': ',', 'score': 0.608}, {'token': 'they', 'score': 0.049}, {'token': 'microsoft', 'score': 0.021}, {'token': 'it', 'score': 0.019}, {'token': 'he', 'score': 0.019}, {'token': 'management', 'score': 0.019}, {'token': 'ibm', 'score': 0.016}, {'token': 'executives', 'score': 0.006}, {'token': 'and', 'score': 0.006}, {'token': 'apple', 'score': 0.004}, {'token': 'ford', 'score': 0.003}, {'token': 'bce', 'score': 0.003}, {'token': '##com', 'score': 0.003}, {'token': 'shareholders', 'score': 0.002}, {'token': 'partners', 'score': 0.002}]","[{'token': 'they', 'score': 0.17}, {'token': 'he', 'score': 0.084}, {'token': 'it', 'score': 0.082}, {'token': 'microsoft', 'score': 0.061}, {'token': 'ibm', 'score': 0.033}, {'token': ',', 'score': 0.027}, {'token': 'bce', 'score': 0.008}, {'token': 'rogers', 'score': 0.007}, {'token': 'management', 'score': 0.007}, {'token': 'mca', 'score': 0.006}, {'token': 'ge', 'score': 0.006}, {'token': 'apple', 'score': 0.005}, {'token': 'cbs', 'score': 0.005}, {'token': 'sony', 'score': 0.005}, {'token': 'cisco', 'score': 0.004}]","[{'token': ',', 'score': 0.464}, {'token': 'they', 'score': 0.064}, {'token': 'ibm', 'score': 0.023}, {'token': 'management', 'score': 0.022}, {'token': 'he', 'score': 0.021}, {'token': 'microsoft', 'score': 0.02}, {'token': 'it', 'score': 0.018}, {'token': 'and', 'score': 0.014}, {'token': 'executives', 'score': 0.006}, {'token': 'inc', 'score': 0.005}, {'token': 'partners', 'score': 0.005}, {'token': 'apple', 'score': 0.004}, {'token': '.', 'score': 0.004}, {'token': '##com', 'score': 0.004}, {'token': 'corporation', 'score': 0.003}]","[{'token': ',', 'score': 0.553}, {'token': 'they', 'score': 0.071}, {'token': 'it', 'score': 0.024}, {'token': 'he', 'score': 0.022}, {'token': 'and', 'score': 0.019}, {'token': 'management', 'score': 0.017}, {'token': 'ibm', 'score': 0.016}, {'token': 'microsoft', 'score': 0.013}, {'token': '.', 'score': 0.006}, {'token': 'inc', 'score': 0.004}, {'token': 'executives', 'score': 0.004}, {'token': 'partners', 'score': 0.003}, {'token': 'corporation', 'score': 0.003}, {'token': 'apple', 'score': 0.003}, {'token': 'ford', 'score': 0.002}]"
363,toyota,"[{'token': 'microsoft', 'score': 0.233}, {'token': 'nintendo', 'score': 0.186}, {'token': 'ibm', 'score': 0.052}, {'token': 'toyota', 'score': 0.041}, {'token': 'unesco', 'score': 0.038}, {'token': 'google', 'score': 0.026}, {'token': 'sony', 'score': 0.024}, {'token': 'nec', 'score': 0.02}, {'token': 'mitsubishi', 'score': 0.016}, {'token': 'apple', 'score': 0.016}, {'token': 'sega', 'score': 0.016}, {'token': 'mt', 'score': 0.012}, {'token': 'capcom', 'score': 0.012}, {'token': 'nasa', 'score': 0.012}, {'token': 'mazda', 'score': 0.011}]","[{'token': '.', 'score': 0.96}, {'token': ';', 'score': 0.035}, {'token': '?', 'score': 0.003}, {'token': '|', 'score': 0.001}, {'token': '!', 'score': 0.0}, {'token': '[unk]', 'score': 0.0}, {'token': '।', 'score': 0.0}, {'token': '。', 'score': 0.0}, {'token': '...', 'score': 0.0}, {'token': 'japan', 'score': 0.0}, {'token': '．', 'score': 0.0}, {'token': 'tokyo', 'score': 0.0}, {'token': 'the', 'score': 0.0}, {'token': 'taiwan', 'score': 0.0}, {'token': 'ibm', 'score': 0.0}]",,
364,bbc,"[{'token': 'bbc', 'score': 0.447}, {'token': 'granada', 'score': 0.125}, {'token': 'national', 'score': 0.046}, {'token': 'carlton', 'score': 0.032}, {'token': 'abc', 'score': 0.025}, {'token': 'thames', 'score': 0.02}, {'token': 'yorkshire', 'score': 0.02}, {'token': 'sky', 'score': 0.019}, {'token': 'scottish', 'score': 0.019}, {'token': 'current', 'score': 0.018}, {'token': 'anglia', 'score': 0.018}, {'token': 'breakfast', 'score': 0.016}, {'token': 'british', 'score': 0.014}, {'token': 'local', 'score': 0.01}, {'token': 'independent', 'score': 0.009}]",,,
365,bbc,"[{'token': 'australian', 'score': 0.602}, {'token': 'british', 'score': 0.27}, {'token': 'bbc', 'score': 0.062}, {'token': 'american', 'score': 0.011}, {'token': 'scottish', 'score': 0.01}, {'token': 'uk', 'score': 0.009}, {'token': 'canadian', 'score': 0.006}, {'token': 'documentary', 'score': 0.003}, {'token': 'comedy', 'score': 0.002}, {'token': 'granada', 'score': 0.002}, {'token': 'abc', 'score': 0.001}, {'token': 'itv', 'score': 0.001}, {'token': 'english', 'score': 0.001}, {'token': 'reality', 'score': 0.001}, {'token': 'thames', 'score': 0.001}]","[{'token': 'british', 'score': 0.675}, {'token': 'bbc', 'score': 0.173}, {'token': 'scottish', 'score': 0.062}, {'token': 'canadian', 'score': 0.016}, {'token': 'uk', 'score': 0.015}, {'token': 'australian', 'score': 0.011}, {'token': 'granada', 'score': 0.007}, {'token': 'thames', 'score': 0.004}, {'token': 'popular', 'score': 0.002}, {'token': 'comedy', 'score': 0.002}, {'token': 'documentary', 'score': 0.002}, {'token': 'weekly', 'score': 0.001}, {'token': 'live', 'score': 0.001}, {'token': 'us', 'score': 0.001}, {'token': 'london', 'score': 0.001}]","[{'token': 'british', 'score': 0.666}, {'token': 'bbc', 'score': 0.191}, {'token': 'scottish', 'score': 0.061}, {'token': 'canadian', 'score': 0.019}, {'token': 'uk', 'score': 0.016}, {'token': 'australian', 'score': 0.007}, {'token': 'granada', 'score': 0.003}, {'token': 'thames', 'score': 0.003}, {'token': 'documentary', 'score': 0.003}, {'token': 'comedy', 'score': 0.002}, {'token': 'live', 'score': 0.001}, {'token': 'german', 'score': 0.001}, {'token': 'daytime', 'score': 0.001}, {'token': 'weekly', 'score': 0.001}, {'token': 'welsh', 'score': 0.001}]",
366,bbc,"[{'token': 'bbc', 'score': 0.399}, {'token': 'popular', 'score': 0.112}, {'token': 'local', 'score': 0.072}, {'token': 'weekly', 'score': 0.065}, {'token': 'national', 'score': 0.027}, {'token': 'daily', 'score': 0.024}, {'token': 'later', 'score': 0.019}, {'token': 'regular', 'score': 0.012}, {'token': 'uk', 'score': 0.011}, {'token': 'british', 'score': 0.01}, {'token': 'sunday', 'score': 0.009}, {'token': 'weekend', 'score': 0.008}, {'token': 'subsequent', 'score': 0.008}, {'token': 'similar', 'score': 0.006}, {'token': 'contemporary', 'score': 0.006}]",,,
367,bbc,"[{'token': 'bbc', 'score': 0.713}, {'token': 'abc', 'score': 0.1}, {'token': 'network', 'score': 0.086}, {'token': 'wb', 'score': 0.055}, {'token': 'cbc', 'score': 0.008}, {'token': 'networks', 'score': 0.006}, {'token': 'producers', 'score': 0.005}, {'token': 'channel', 'score': 0.004}, {'token': 'nbc', 'score': 0.002}, {'token': 'itv', 'score': 0.001}, {'token': 'uk', 'score': 0.001}, {'token': 'station', 'score': 0.001}, {'token': 'wwf', 'score': 0.001}, {'token': 'cw', 'score': 0.001}, {'token': 'rte', 'score': 0.001}]",,,
368,ibm,"[{'token': 'india', 'score': 0.476}, {'token': 'singapore', 'score': 0.059}, {'token': 'mit', 'score': 0.044}, {'token': 'canada', 'score': 0.032}, {'token': 'israel', 'score': 0.03}, {'token': 'japan', 'score': 0.024}, {'token': 'australia', 'score': 0.017}, {'token': 'england', 'score': 0.016}, {'token': 'london', 'score': 0.015}, {'token': 'california', 'score': 0.011}, {'token': 'china', 'score': 0.011}, {'token': 'switzerland', 'score': 0.01}, {'token': 'iran', 'score': 0.009}, {'token': 'ibm', 'score': 0.009}, {'token': 'bangladesh', 'score': 0.009}]","[{'token': '.', 'score': 0.958}, {'token': ';', 'score': 0.028}, {'token': '?', 'score': 0.004}, {'token': 'india', 'score': 0.003}, {'token': '|', 'score': 0.002}, {'token': '।', 'score': 0.001}, {'token': '!', 'score': 0.0}, {'token': 'usa', 'score': 0.0}, {'token': 'singapore', 'score': 0.0}, {'token': 'mit', 'score': 0.0}, {'token': 'ibm', 'score': 0.0}, {'token': 'uk', 'score': 0.0}, {'token': 'japan', 'score': 0.0}, {'token': '...', 'score': 0.0}, {'token': 'ieee', 'score': 0.0}]",,
