obj_label,masked_sentence,masked_sentence_roberta
salisbury,"Theron Rudd Strong (November 7, 1802 [MASK], Litchfield County, Connecticut - May 14, 1873) was an American lawyer and politician from New York, .","Theron Rudd Strong (November 7, 1802 <mask>, Litchfield County, Connecticut - May 14, 1873) was an American lawyer and politician from New York, ."
kerala,"Born in [MASK], Biju started his career as a botanist, he became interested in frogs and undertook a second PhD in zoology, from the Amphibian Evolution Lab in Brussels .","Born in <mask>, Biju started his career as a botanist, he became interested in frogs and undertook a second PhD in zoology, from the Amphibian Evolution Lab in Brussels ."
split,He was born on 26 June 1986 in [MASK] (Croatia) .,He was born on 26 June 1986 in <mask> (Croatia) .
moscow,"Lev Leshchenko was born on 1 February 1942 in [MASK], Soviet Union .","Lev Leshchenko was born on 1 February 1942 in <mask>, Soviet Union ."
stockholm,"Jesper Nordin, born 6 July 1971 in [MASK], is Swedish composer .","Jesper Nordin, born 6 July 1971 in <mask>, is Swedish composer ."
sweden,"Martin Henriksson, born 30 October 1974 in [MASK], is one of two guitarists, one of the founding members and the main songwriter of the Swedish death metal band Dark Tranquillity .","Martin Henriksson, born 30 October 1974 in <mask>, is one of two guitarists, one of the founding members and the main songwriter of the Swedish death metal band Dark Tranquillity ."
auburn,"John Chester Buttre (10 June 1821 [MASK], New York - 2 December 1893 Ridgewood, New Jersey), was an American steel-plate engraver and lithographer, responsible for some 3 000 engraved portraits of American political, naval and military personalities .","John Chester Buttre (10 June 1821 <mask>, New York - 2 December 1893 Ridgewood, New Jersey), was an American steel-plate engraver and lithographer, responsible for some 3 000 engraved portraits of American political, naval and military personalities ."
brandon,"Born in [MASK], Manitoba, Duckworth received a Bachelor of Arts degree in 1935, a Bachelor of Science degree in 1936, and a teaching certificate in 1937 from the University of Manitoba .","Born in <mask>, Manitoba, Duckworth received a Bachelor of Arts degree in 1935, a Bachelor of Science degree in 1936, and a teaching certificate in 1937 from the University of Manitoba ."
japan,"Kaoru Kakudo (1947- April 15, 2004), a violinist born in [MASK], who performed internationally in recital and solo orchestral appearances .","Kaoru Kakudo (1947- April 15, 2004), a violinist born in <mask>, who performed internationally in recital and solo orchestral appearances ."
sydney,"Antony Cooke, (born 3 August 1948, [MASK], Australia), is an American cellist, composer, astronomer, and author .","Antony Cooke, (born 3 August 1948, <mask>, Australia), is an American cellist, composer, astronomer, and author ."
geneva,"Michel Dovaz born in [MASK], Switzerland on August 14 1928 .","Michel Dovaz born in <mask>, Switzerland on August 14 1928 ."
oslo,"Ingrid Eide (born 12 July 1933 in [MASK]) is a Norwegian sociologist, United Nations official and politician for the Labour Party .","Ingrid Eide (born 12 July 1933 in <mask>) is a Norwegian sociologist, United Nations official and politician for the Labour Party ."
athens,Constantinos Decavallas (born 1925 [MASK]) is a Greek modernist architect .,Constantinos Decavallas (born 1925 <mask>) is a Greek modernist architect .
langley,"Reeve was born at [MASK], Norfolk, in 1594 .","Reeve was born at <mask>, Norfolk, in 1594 ."
gothenburg,Jörgen Dafgård (born 27 November 1964 in [MASK]) is a Swedish composer .,Jörgen Dafgård (born 27 November 1964 in <mask>) is a Swedish composer .
tehran,"Shiva Boloorian (, born 5 October 1979 in [MASK]) is an Iranian actress and stage director, as well as a TV moderator .","Shiva Boloorian (, born 5 October 1979 in <mask>) is an Iranian actress and stage director, as well as a TV moderator ."
edinburgh,"Lady Kennard was born Georgina Wernher in [MASK], Scotland, on 17 October 1919 to Sir Harold Augustus Wernher, 3rd Bt., and Countess Anastasia de Torby .","Lady Kennard was born Georgina Wernher in <mask>, Scotland, on 17 October 1919 to Sir Harold Augustus Wernher, 3rd Bt., and Countess Anastasia de Torby ."
paris,"Alexandre Desgoffe, a French landscape painter, was born in [MASK] in 1805 .","Alexandre Desgoffe, a French landscape painter, was born in <mask> in 1805 ."
oslo,"He represented the club [MASK] IL, and eventually became involved in the administration of that club .","He represented the club <mask> IL, and eventually became involved in the administration of that club ."
london,"Andrew Bell (5 September 1803 -- 27 September 1856) was a Presbyterian minister who was born in [MASK], England, moved to Scotland and emigrated to Upper Canada with his family in 1817 .","Andrew Bell (5 September 1803 -- 27 September 1856) was a Presbyterian minister who was born in <mask>, England, moved to Scotland and emigrated to Upper Canada with his family in 1817 ."
greenville,"Jack Curtner (9 July 1888 [MASK], Ohio -- 1 January 1961 Dayton, Ohio) was an American racecar driver .","Jack Curtner (9 July 1888 <mask>, Ohio -- 1 January 1961 Dayton, Ohio) was an American racecar driver ."
granada,Rafael Garzón was a Spanish photographer born in [MASK] in 1863 and died in 1923 .,Rafael Garzón was a Spanish photographer born in <mask> in 1863 and died in 1923 .
mauritius,He was born in 1912 in [MASK] .,He was born in 1912 in <mask> .
genoa,"Carlo Fatuzzo (born on 14 March 1944 in [MASK]) is an Italian politician and Member of the European Parliament for North-West with the Partito dei Pensionati, part of the European People's Party and sits on the European Parliament's Committee on Employment and Social Affairs .","Carlo Fatuzzo (born on 14 March 1944 in <mask>) is an Italian politician and Member of the European Parliament for North-West with the Partito dei Pensionati, part of the European People's Party and sits on the European Parliament's Committee on Employment and Social Affairs ."
chico,"Born in [MASK], California, Wood attended the public schools and was graduated from the Stockton (California) High School in 1892 .","Born in <mask>, California, Wood attended the public schools and was graduated from the Stockton (California) High School in 1892 ."
london,"Robb Gravett (born 10 May 1956 in [MASK]) is a British retired racing driver and team owner, a winner of the 1987 Willhire 24 Hour, and the 1990 British Touring Car Championship winner with his own Trakstar team, in a Ford Sierra prepared by Australian magnate Dick Johnson .","Robb Gravett (born 10 May 1956 in <mask>) is a British retired racing driver and team owner, a winner of the 1987 Willhire 24 Hour, and the 1990 British Touring Car Championship winner with his own Trakstar team, in a Ford Sierra prepared by Australian magnate Dick Johnson ."
vienna,"Anton Altmann, who was born in [MASK] in 1808, studied from nature, and under the instruction of Mössmer at the Academy .","Anton Altmann, who was born in <mask> in 1808, studied from nature, and under the instruction of Mössmer at the Academy ."
sydney,"Reginald Bernut (born 18 January 1937 in [MASK], Australia)is an Australian born politician from New Caledonia .","Reginald Bernut (born 18 January 1937 in <mask>, Australia)is an Australian born politician from New Caledonia ."
huddersfield,"Sir Henry Hudson Kitson, often known as H H Kitson, American sculptor, born in [MASK], England on April 9, 1865 and died at Tyringham, Massachusetts, on June 26, 1947 .","Sir Henry Hudson Kitson, often known as H H Kitson, American sculptor, born in <mask>, England on April 9, 1865 and died at Tyringham, Massachusetts, on June 26, 1947 ."
lawrence,"Born in [MASK], Massachusetts in United States on 12 May 1939, Incropera received his Bachelor's degree mechanical engineering from the Massachusetts Institute of Technology in 1961 and MS degree in mechanical engineering from the Stanford University in 1962 .","Born in <mask>, Massachusetts in United States on 12 May 1939, Incropera received his Bachelor's degree mechanical engineering from the Massachusetts Institute of Technology in 1961 and MS degree in mechanical engineering from the Stanford University in 1962 ."
germany,Martin Wright (born 23 June 1974 in [MASK]) is a British bobsledder who competed for Great Britain at the 2006 Winter Olympics .,Martin Wright (born 23 June 1974 in <mask>) is a British bobsledder who competed for Great Britain at the 2006 Winter Olympics .
england,"Rose Prince (born 4 December 1962 in Hampshire, [MASK]) is a food writer, author, cook and activist .","Rose Prince (born 4 December 1962 in Hampshire, <mask>) is a food writer, author, cook and activist ."
maine,"Born in [MASK], Doan attended the common schools .","Born in <mask>, Doan attended the common schools ."
warsaw,Stanisława Nowicka (1905--1990) was a Polish dancer and singer born in [MASK] .,Stanisława Nowicka (1905--1990) was a Polish dancer and singer born in <mask> .
lyon,Massé was born at [MASK] .,Massé was born at <mask> .
budapest,Károly Varga (born 28 September 1955 in [MASK]) is a Hungarian sports shooter and Olympic Champion .,Károly Varga (born 28 September 1955 in <mask>) is a Hungarian sports shooter and Olympic Champion .
oxford,"David John Eicher (born August 7, 1961, [MASK], Ohio) is an American editor, writer, and popularizer of astronomy and space .","David John Eicher (born August 7, 1961, <mask>, Ohio) is an American editor, writer, and popularizer of astronomy and space ."
london,"Richard Corbould, who was born in [MASK] in 1757, was a painter, in oil and water-colour, of portraits, landscape, and occasionally history; of porcelain, and miniatures on ivory, and enamels; and was furthermore an illustrator of books, and an imitator of the old masters .","Richard Corbould, who was born in <mask> in 1757, was a painter, in oil and water-colour, of portraits, landscape, and occasionally history; of porcelain, and miniatures on ivory, and enamels; and was furthermore an illustrator of books, and an imitator of the old masters ."
pennsylvania,"Ethan Mordden (born January 27, 1949, [MASK]) is an American author .","Ethan Mordden (born January 27, 1949, <mask>) is an American author ."
sweden,"Staffan de Mistura (born 25 January 1947, Stockholm, [MASK]) is a long-serving Italian-Swedish diplomat .","Staffan de Mistura (born 25 January 1947, Stockholm, <mask>) is a long-serving Italian-Swedish diplomat ."
paris,"Françoise Claustre, who was born in [MASK], died at her home in Montauriol, Pyrénées-Orientales, France, in September 2006, at the age of 69 .","Françoise Claustre, who was born in <mask>, died at her home in Montauriol, Pyrénées-Orientales, France, in September 2006, at the age of 69 ."
caracas,"Alejandro Colina, Venezuelan sculptor, born in [MASK] on February 8, 1901 .","Alejandro Colina, Venezuelan sculptor, born in <mask> on February 8, 1901 ."
milan,"Virginio Colombo (1885 -- 1927) was a prolific architect who completed close to 50 works in Buenos Aires in just 21 years before his premature death at the age of 42 Born in 1885 in [MASK], Italy, he studied architecture in the Brera Academy under Giuseppe Sommaruga, the city's leading exponent of the Art Nouveau style .","Virginio Colombo (1885 -- 1927) was a prolific architect who completed close to 50 works in Buenos Aires in just 21 years before his premature death at the age of 42 Born in 1885 in <mask>, Italy, he studied architecture in the Brera Academy under Giuseppe Sommaruga, the city's leading exponent of the Art Nouveau style ."
brooklyn,"Born in [MASK], Gentilesca was educated at St John's University and Pace University .","Born in <mask>, Gentilesca was educated at St John's University and Pace University ."
london,"Born in [MASK] to Iranian parents, Mehran grew up in the United Kingdom, Iran, Turkey and the suburbs of Boston .","Born in <mask> to Iranian parents, Mehran grew up in the United Kingdom, Iran, Turkey and the suburbs of Boston ."
